operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Villa Udaondo|,"-34.61266327,-58.70398331",120000,USD,1819488,120000,,,,,,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,"-34.662461,-58.7530451",,,,,450,450,,,,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Ezeiza|La Unión|,"-34.8560618171,-58.5470207006",,,,,,,,,,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|El Palomar|,"-34.6277297,-58.5786007",75000,USD,1137180,75000,90,240,833.3333333,312.5,,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6004165,-58.5777148",75000,USD,1137180,75000,160,98,468.75,765.3061224,,3,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,165000,USD,2501796,165000,0,0,,,,3,4000
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.639687,-58.469431",217000,USD,3290240.8,217000,,133,,1631.578947,,4,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|,,500000,ARS,499518.89,32944.58,,33,,15151.51515,,2,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.919281,-57.9413819",,,,,43,,,,5,2,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|,"-34.6645294,-58.3832164",70000,USD,1061368,70000,58,58,1206.896552,1206.896552,,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|,"-34.6684845,-58.7080422",190000,USD,2880856,190000,,,,,,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,550000,USD,8339320,550000,625,525,880,1047.619048,,6,
sell,house,"|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Barrio Cerrado ""La Otilia""|","-34.447,-58.919621",280000,USD,4245472,280000,152,152,1842.105263,1842.105263,,,
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5705793,-58.4497806",86000,USD,1303966.4,86000,54,27,1592.592593,3185.185185,,1,1200
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.506233,-58.5158177",410000,USD,6216584,410000,200,200,2050,2050,3,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.4581633,-58.5320442",175000,USD,2653420,175000,0,79,,2215.189873,,3,
sell,apartment,|Argentina|Capital Federal|Paternal|,"-34.600186,-58.468359",173000,USD,2623095.2,173000,,83,,2084.337349,,4,
sell,store,|Argentina|Capital Federal|Liniers|,"-34.682832,-58.5392257",110000,USD,1667864,110000,40,40,2750,2750,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,"-34.4962942,-58.4897322",170000,USD,2577608,170000,68,60,2500,2833.333333,1,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Haras Santa Maria|,"-34.3440299609,-58.8575210992",365000,USD,5534276,365000,342,260,1067.251462,1403.846154,,8,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5049282,-58.5133412",158000,USD,2395659.2,158000,110,100,1436.363636,1580,,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,"-34.6547505,-58.6210348",320000,USD,4851968,320000,300,300,1066.666667,1066.666667,,4,
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,"-34.6385757,-58.5976287",125000,USD,1895300,125000,216,100,578.7037037,1250,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.39722061,-58.64916611",330000,USD,5003592,330000,60,60,5500,5500,,1,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,97500,USD,1478334,97500,45,35,2166.666667,2785.714286,,,
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.609251,-58.431375",156000,USD,2365334.4,156000,86,70,1813.953488,2228.571429,,3,
sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5475288765,-58.5724218931",55000,USD,833932,55000,,,,,,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|Country Banco Provincia|,"-34.62142944,-58.86948013",195000,USD,2956668,195000,,,,,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5147701,-58.5087726",135000,USD,2046924,135000,0,0,,,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6420698,-58.5677168",270000,USD,4093848,270000,68,60,3970.588235,4500,8,3,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4026894657,-58.6934280396",317000,USD,4806480.8,317000,240,200,1320.833333,1585,,4,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Barrio Los Jazmines - Pilar del Este|,"-34.40622,-58.857276",240000,USD,3638976,240000,140,140,1714.285714,1714.285714,,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,570000,USD,8642568,570000,1142,350,499.1243433,1628.571429,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,65000,USD,985556,65000,,30,,2166.666667,,1,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,66000,USD,1000718.4,66000,,31,,2129.032258,,1,
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,216,100,,,,2,
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5671066,-58.4723916",110207,USD,1671002.61,110207,38,34,2900.184211,3241.382353,,1,1300
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5515084,-58.4647326",143000,USD,2168223.2,143000,63,53,2269.84127,2698.113208,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4460134,-58.5502894",81000,USD,1228154.4,81000,0,0,,,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Del Viso|,,96200,USD,1458622.88,96200,60,70,1603.333333,1374.285714,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Villa Sarmiento|,"-34.6337729,-58.5773604",70000,USD,1061368,70000,43,40,1627.906977,1750,1,2,
sell,apartment,|Argentina|Capital Federal|Abasto|,,,,,,,1,,,1,,
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Burzaco|,"-34.8170983,-58.3823",80000,USD,1212992,80000,75,75,1066.666667,1066.666667,,5,
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.6624475,-58.731768",500000,USD,7581200,500000,,,,,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.42237,-58.576583",160000,USD,2425984,160000,,44,,3636.363636,9,2,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Acassuso|,"-34.4848688,-58.5114787",445000,USD,6747268,445000,194,348,2293.814433,1278.735632,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4849363741,-58.488102373",410000,USD,6216584,410000,155,90,2645.16129,4555.555556,,3,3500
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5900264,-58.3939516",125000,USD,1895300,125000,47,47,2659.574468,2659.574468,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5075624,-58.47782",300000,USD,4548720,300000,20,56,15000,5357.142857,10,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5329739,-58.4873941",278000,USD,4215147.2,278000,114,100,2438.596491,2780,,3,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,"-34.5482967,-58.5550721",,,,,,,,,3,3,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,,650000,USD,9855560,650000,2700,500,240.7407407,1300,,,
sell,store,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,"-34.66613388,-58.51702118",220000,USD,3335728,220000,,,,,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,,95000,USD,1440428,95000,,55,,1727.272727,,3,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.455905,-58.908329",380000,USD,5761712,380000,270,270,1407.407407,1407.407407,,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Villa Adelina|,"-34.5376399176,-58.5475071222",280000,USD,4245472,280000,250,250,1120,1120,,5,
sell,store,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.9241974159,-57.9450196694",85000,USD,1288804,85000,40,40,2125,2125,,,500
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.590556,-58.390556",993008,USD,15056384.49,993008,187,187,5310.203209,5310.203209,,4,
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|Tolosa|,"-34.9171017962,-57.9933339357",,,,,92,92,,,,3,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|,"-34.7561324,-58.3978802",150000,USD,2274360,150000,63,55,2380.952381,2727.272727,,2,
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5834927888,-58.4041347403",850000,USD,12888040,850000,,272,,3125,,4,
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6220775573,-58.4040959459",1420000,ARS,1416058.68,93392.78,46,42,2030.277826,33809.52381,,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Barrio Cerrado River Oaks|,"-34.3885127437,-58.7580897185",360000,USD,5458464,360000,300,260,1200,1384.615385,,7,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,"-34.5337317,-58.7072239",65000,USD,985556,65000,60,60,1083.333333,1083.333333,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.4465229,-58.6338743",335000,USD,5079404,335000,88,88,3806.818182,3806.818182,,3,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.5038456,-58.5229633",380000,USD,5761712,380000,299,300,1270.90301,1266.666667,,,
sell,store,|Argentina|Capital Federal|Caballito|,"-34.6194483,-58.4283691",,,,,86,,,,,,
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6428413,-58.6336542",78000,USD,1182667.2,78000,60,50,1300,1560,,4,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4442571,-58.5433574",310000,USD,4700344,310000,450,150,688.8888889,2066.666667,,,
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.5595435,-58.5664357",125000,USD,1895300,125000,78,55,1602.564103,2272.727273,,,
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.589667,-58.399101",385000,USD,5837524,385000,,151,,2549.668874,11,5,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Los Robles de Maschwitz|,"-34.429194,-58.834395",240000,USD,3638976,240000,1200,220,200,1090.909091,,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4455457,-58.547735",160000,USD,2425984,160000,0,0,,,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5260959,-58.4828076",114000,USD,1728513.6,114000,0,40,,2850,13,,
sell,apartment,|Argentina|Capital Federal|Boedo|,"-34.6209899,-58.4165467",55000,USD,833932,55000,33,,1666.666667,,,1,
sell,apartment,|Argentina|Capital Federal|Villa del Parque|,"-34.5998773,-58.4813819",145000,USD,2198548,145000,0,69,,2101.449275,,3,
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6248503,-58.4627606",220000,USD,3335728,220000,140,120,1571.428571,1833.333333,16,5,4300
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,,495000,USD,7505388,495000,570,220,868.4210526,2250,,,
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.597982,-58.426876",165000,USD,2501796,165000,66,60,2500,2750,,3,
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5520334,-58.4722579",119945,USD,1818654.06,119945,47,,2552.021277,,,,
sell,apartment,|Argentina|Capital Federal|,,60000,USD,909744,60000,,31,,1935.483871,,1,
sell,apartment,|Argentina|Capital Federal|Recoleta|,,230000,USD,3487352,230000,,124,,1854.83871,,3,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Bernal|,"-34.7133133,-58.2736021",85000,USD,1288804,85000,55,50,1545.454545,1700,,,
sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6405283,-58.5294588",145000,USD,2198548,145000,55,50,2636.363636,2900,,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,650000,USD,9855560,650000,760,750,855.2631579,866.6666667,,5,
sell,apartment,|Argentina|Capital Federal|Parque Patricios|,"-34.6190239,-58.3906915",,,,,37,37,,,,2,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,"-34.482712,-58.5315276",820000,USD,12433168,820000,898,451,913.1403118,1818.181818,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.7239148,-58.2525637",,,,,110,103,,,,4,
sell,apartment,|Argentina|Capital Federal|Balvanera|,,,,,,,,,,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,230000,USD,3487352,230000,0,100,,2300,2,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|Ingeniero Pablo Nogués|,,240000,USD,3638976,240000,900,170,266.6666667,1411.764706,,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Barrio Cerrado River Oaks|,"-34.3884330601,-58.758057532",330000,USD,5003592,330000,316,283,1044.303797,1166.077739,,7,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.912725,-57.950275",150000,USD,2274360,150000,104,104,1442.307692,1442.307692,,4,1400
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.9024903481,-57.9584469881",120000,USD,1819488,120000,98,80,1224.489796,1500,,3,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.38404,-58.703987",2573666,ARS,2566522.76,169268.9,96,96,1763.217708,26809.02083,,,
sell,house,|Argentina|Capital Federal|Barracas|,"-34.6394066,-58.3722213",300000,USD,4548720,300000,235,200,1276.595745,1500,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.5032423,-58.516751",125000,USD,1895300,125000,63,58,1984.126984,2155.172414,1,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,,500000,USD,7581200,500000,550,300,909.0909091,1666.666667,,,
sell,house,|Argentina|Capital Federal|Villa Urquiza|,"-34.582415,-58.4847",810000,USD,12281544,810000,,412,,1966.019417,,4,
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Esteban Echeverría|,"-34.8758291,-58.4880448",165000,USD,2501796,165000,525,275,314.2857143,600,,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,269901,USD,4092346.92,269901,139,101,1941.733813,2672.287129,,,
sell,apartment,|Argentina|Capital Federal|Coghlan|,"-34.5562882,-58.4614498",168500,USD,2554864.4,168500,154,46,1094.155844,3663.043478,,2,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,,950000,USD,14404280,950000,200,128,4750,7421.875,,4,
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Ezeiza|Canning|,"-34.8627572,-58.5134247",70000,USD,1061368,70000,500,0,140,,,3,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.479956,-58.4914785",440000,USD,6671456,440000,214,220,2056.074766,2000,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|Muñiz|,"-34.5473753701,-58.703148365",58000,USD,879419.2,58000,,45,,1288.888889,,,
sell,apartment,|Argentina|Capital Federal|Parque Centenario|,"-34.6025627,-58.4419902",139500,USD,2115154.8,139500,70,70,1992.857143,1992.857143,2,4,2100
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|Piñeiro|,"-34.6648366,-58.4046281",85000,USD,1288804,85000,161,,527.9503106,,,,
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6173396,-58.4493817",29000,USD,439709.6,29000,29,,1000,,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4870568,-58.4858113",380000,USD,5761712,380000,130,100,2923.076923,3800,,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,430000,USD,6519832,430000,1075,203,400,2118.226601,,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,,275000,USD,4169660,275000,950,,289.4736842,,,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Villa Rosa|,"-34.425036,-58.835649",359000,USD,5443301.6,359000,,20,,17950,,6,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,80000,USD,1212992,80000,,52,,1538.461538,,2,
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,"-34.8850406924,-57.9969786725",,,,,0,650,,,,,
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5335096,-58.473155",260000,USD,3942224,260000,164,142,1585.365854,1830.985915,,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,90,130,,,,4,
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5905684,-58.384887",760000,USD,11523424,760000,176,169,4318.181818,4497.04142,,,
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.65001,-58.6072075",125000,USD,1895300,125000,98,98,1275.510204,1275.510204,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,"-34.9467326,-57.9616403",90000,USD,1364616,90000,112,65,803.5714286,1384.615385,,3,
sell,PH,|Argentina|Capital Federal|Belgrano|,"-34.5527179,-58.4529557",265000,USD,4018036,265000,140,110,1892.857143,2409.090909,,4,
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Lomas del Mirador|,"-34.6585788,-58.524171",165000,USD,2501796,165000,280,180,589.2857143,916.6666667,,4,
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6120974507,-58.4238887621",155000,USD,2350172,155000,108,76,1435.185185,2039.473684,,3,1190
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.663673,-58.562634",,,,,0,,,,,,
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5982067,-58.4220727",120000,USD,1819488,120000,53,45,2264.150943,2666.666667,,2,1400
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.656985,-58.569826",119000,USD,1804325.6,119000,,90,,1322.222222,3,4,
sell,apartment,|Argentina|Capital Federal|Constitución|,"-34.625204,-58.379194",66850,USD,1013606.44,66850,,,,,12,1,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,"-34.499707,-58.4888341",265000,USD,4018036,265000,88,72,3011.363636,3680.555556,,3,
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6549073,-58.5536355",210000,USD,3184104,210000,230,150,913.0434783,1400,,,
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5636145885,-58.4568189762",84900,USD,1287287.76,84900,32,28,2653.125,3032.142857,,1,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Los Robles de Maschwitz|,,240000,USD,3638976,240000,220,220,1090.909091,1090.909091,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Santos Lugares|,"-34.5953927,-58.5408778",155000,USD,2350172,155000,149,102,1040.268456,1519.607843,,4,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,"-34.5351499,-58.7193485",830000,ARS,827696.31,54588.74,0,,,,,,300
sell,PH,|Argentina|Capital Federal|Mataderos|,"-34.6580996,-58.497817",160000,USD,2425984,160000,230,132,695.6521739,1212.121212,,,
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6172479,-58.4155203",95361,USD,1445901.62,95361,72,,1324.458333,,,1,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,270000,USD,4093848,270000,600,130,450,2076.923077,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Esteban Echeverría|Monte Grande|,"-34.82647324,-58.46220779",25000,USD,379060,25000,,,,,,,
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6094846,-58.4186866",70000,USD,1061368,70000,45,40,1555.555556,1750,,2,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.4559203,-58.5390483",158000,USD,2395659.2,158000,70,70,2257.142857,2257.142857,4,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6517791,-58.6342336",,,,,,,,,,,
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.4703167,-58.5232217",190000,USD,2880856,190000,132,113,1439.393939,1681.415929,,,
sell,apartment,|Argentina|Capital Federal|Congreso|,"-34.607709,-58.392334",70000,USD,1061368,70000,,50,,1400,,3,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Andres|,"-34.5603426,-58.5458339",100000,USD,1516240,100000,130,118,769.2307692,847.4576271,,4,
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.60074133,-58.430916",,,,,38,33,,,,2,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,"-34.531541,-58.496645",745000,USD,11295988,745000,,539,,1382.189239,,6,
sell,apartment,|Argentina|Capital Federal|Saavedra|,"-34.546881,-58.478594",93000,USD,1410103.2,93000,56,48,1660.714286,1937.5,,1,
sell,apartment,|Argentina|Capital Federal|Almagro|,,115400,USD,1749740.96,115400,,34,,3394.117647,6,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6518368,-58.5709751",85000,USD,1288804,85000,63,63,1349.206349,1349.206349,2,3,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,"-34.5531454,-58.7101381",220000,ARS,219389.31,14469.3,0,,,,,,
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|Ingeniero Adolfo Sourdeaux|,"-34.506981,-58.660221",59000,USD,894581.6,59000,,80,,737.5,,3,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.4394142303,-58.8576888938",913200,ARS,910665.41,60060.77,46,40,1305.668913,22830,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,72000,USD,1091692.8,72000,,42,,1714.285714,,,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.9224680607,-57.9370772839",,,,,65,65,,,,,
sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.649764,-58.5151651",250000,USD,3790600,250000,,,,,,,
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5924902,-58.3951846",75000,USD,1137180,75000,28,0,2678.571429,,,1,
sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,"-34.5355231,-58.515212",90000,USD,1364616,90000,46,46,1956.521739,1956.521739,,1,
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.928894,-57.950177",75000,USD,1137180,75000,,47,,1595.744681,,1,
